customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,customer_status
CUST06180,Male,No,Yes,No,6,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,3842.4,23054.4,Active
CUST06181,Female,No,No,No,63,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,4741.56,298718.28,Churned
CUST06182,Male,No,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,5060.36,156871.16,Active
CUST06183,Male,No,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,7292.13,72921.3,Active
CUST06184,Female,No,Yes,Yes,25,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),4590.86,114771.5,Active
CUST06185,Male,No,Yes,Yes,50,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,5441.88,272094.0,Active
CUST06186,Female,Yes,No,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,4817.99,9635.98,Churned
CUST06187,Female,No,No,Yes,22,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,4783.21,105230.62,Active
CUST06188,Male,Yes,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,5490.89,126290.47,Active
CUST06189,Male,No,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),5450.94,98116.92,Active
CUST06190,Male,No,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,5529.34,276467.0,Active
CUST06191,Female,Yes,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),4864.93,316220.45,Active
CUST06192,Female,No,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,5976.9,310798.8,Active
CUST06193,Female,No,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,2879.04,8637.12,Churned
CUST06194,Female,No,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2623.7,91829.5,Active
CUST06195,Female,No,Yes,No,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),4339.23,52070.76,Active
CUST06196,Male,No,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,5020.33,40162.64,Active
CUST06197,Male,No,No,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),6038.44,301922.0,Active
CUST06198,Female,No,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,5641.96,95913.32,Active
CUST06199,Male,Yes,Yes,No,3,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),4319.84,12959.52,Churned
CUST06200,Male,Yes,No,Yes,51,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),5406.76,275744.76,Active
CUST06201,Female,No,No,No,16,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,5477.91,87646.56,Active
CUST06202,Male,No,Yes,Yes,2,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,5111.3,10222.6,Active
CUST06203,Female,No,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,4962.74,282876.18,Active
CUST06204,Female,No,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),6643.25,192654.25,Active
CUST06205,Male,No,No,No,17,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),4568.77,77669.09,Active
CUST06206,Female,No,No,Yes,59,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5651.97,333466.23,Active
CUST06207,Male,No,No,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,5429.34,21717.36,Churned
CUST06208,Male,No,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,2742.21,170017.02,Active
CUST06209,Male,No,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),3473.04,24311.28,Active
CUST06210,Male,No,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,4817.19,33720.33,Active
CUST06211,Male,No,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,6789.7,108635.2,Active
CUST06212,Male,No,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1818.98,65483.28,Active
CUST06213,Male,No,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2481.49,64518.74,Active
CUST06214,Male,Yes,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,6984.95,55879.6,Active
CUST06215,Female,No,No,No,9,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),4577.45,41197.05,Active
CUST06216,Female,Yes,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,4808.11,125010.86,Active
CUST06217,Male,No,No,No,53,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,5720.84,303204.52,Active
CUST06218,Male,No,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),6348.86,114279.48,Active
CUST06219,Male,No,No,Yes,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),4824.58,313597.7,Active
CUST06220,Male,No,No,Yes,30,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,5294.04,158821.2,Active
CUST06221,Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,5379.93,37659.51,Active
CUST06222,Female,No,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,6462.67,19388.01,Active
CUST06223,Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,5587.54,67050.48,Churned
CUST06224,Male,Yes,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,5717.44,337328.96,Active
CUST06225,Male,No,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),2368.43,9473.72,Churned
CUST06226,Female,No,Yes,Yes,70,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,3514.73,246031.1,Active
CUST06227,Male,No,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,6930.1,249483.6,Churned
CUST06228,Female,No,No,No,10,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,4458.94,44589.4,Churned
CUST06229,Female,No,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),3470.69,76355.18,Active
CUST06230,Male,No,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),5048.34,126208.5,Active
CUST06231,Female,No,No,No,58,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),3749.6,217476.8,Churned
CUST06232,Female,No,No,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,4554.41,45544.1,Active
CUST06233,Female,No,Yes,Yes,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,3982.07,39820.7,Churned
CUST06234,Male,No,No,Yes,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,6435.01,180180.28,Active
CUST06235,Male,No,No,Yes,18,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,6011.3,108203.4,Active
CUST06236,Female,No,No,No,63,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,3430.29,216108.27,Churned
CUST06237,Female,No,Yes,No,31,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),5182.64,160661.84,Active
CUST06238,Female,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,5786.97,121526.37,Active
CUST06239,Female,Yes,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),6635.95,238894.2,Active
CUST06240,Female,No,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),3291.99,187643.43,Churned
CUST06241,Female,No,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),6169.38,18508.14,Churned
CUST06242,Male,No,No,Yes,37,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,5697.46,210806.02,Active
CUST06243,Female,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,6484.85,38909.1,Active
CUST06244,Female,No,No,Yes,7,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,5045.4,35317.8,Active
CUST06245,Female,No,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,4859.04,43731.36,Churned
CUST06246,Female,No,No,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,4985.13,84747.21,Churned
CUST06247,Male,No,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),3163.87,15819.35,Active
CUST06248,Female,No,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,5535.31,132847.44,Churned
CUST06249,Female,Yes,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),5825.64,372840.96,Active
CUST06250,Male,No,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,3088.58,18531.48,Churned
CUST06251,Male,Yes,No,No,26,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),5007.73,130200.98,Active
CUST06252,Male,No,Yes,No,46,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,4469.29,205587.34,Active
CUST06253,Male,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),2675.64,40134.6,Active
CUST06254,Male,No,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,6682.4,26729.6,Churned
CUST06255,Male,No,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,5317.65,5317.65,Active
CUST06256,Female,No,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),4957.37,24786.85,Churned
CUST06257,Female,Yes,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,5428.01,70564.13,Churned
CUST06258,Female,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),5452.47,185383.98,Active
CUST06259,Female,No,No,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,6406.58,217823.72,Active
CUST06260,Male,No,No,No,29,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),3665.13,106288.77,Active
CUST06261,Male,No,Yes,Yes,56,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,4096.87,229424.72,Churned
CUST06262,Female,No,Yes,No,59,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),4660.25,274954.75,Active
CUST06263,Male,No,No,No,13,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,3719.4,48352.2,Active
CUST06264,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),3094.67,6189.34,Churned
CUST06265,Female,No,Yes,No,8,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,4159.77,33278.16,Churned
CUST06266,Male,No,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),6160.02,209440.68,Churned
CUST06267,Female,No,Yes,No,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),3871.32,166466.76,Active
CUST06268,Male,No,No,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,6096.88,329231.52,Active
CUST06269,Male,No,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,2735.08,46496.36,Churned
CUST06270,Female,No,No,No,49,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),3558.36,174359.64,Active
CUST06271,Male,No,Yes,No,71,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,4838.72,343549.12,Active
CUST06272,Female,No,No,No,23,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,5807.55,133573.65,Churned
CUST06273,Male,Yes,Yes,No,24,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,4053.95,97294.8,Churned
CUST06274,Female,No,Yes,No,29,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),4389.38,127292.02,Active
CUST06275,Female,No,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,6715.68,255195.84,Active
CUST06276,Female,No,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,4524.27,63339.78,Churned
CUST06277,Male,No,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,5295.58,58251.38,Churned
CUST06278,Male,No,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),4734.95,94699.0,Churned
CUST06279,Female,No,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),2476.6,27242.6,Active
CUST06280,Male,No,No,Yes,32,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),5595.68,179061.76,Active
CUST06281,Female,No,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),3257.78,71671.16,Active
CUST06282,Female,No,No,No,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,4711.35,103649.7,Churned
CUST06283,Female,Yes,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,2049.74,16397.92,Churned
CUST06284,Female,No,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),6190.24,55712.16,Churned
CUST06285,Male,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),5763.51,288175.5,Active
CUST06286,Female,No,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5378.78,134469.5,Active
CUST06287,Female,No,No,Yes,27,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),4693.72,126730.44,Active
CUST06288,Male,No,Yes,No,7,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),4546.94,31828.58,Active
CUST06289,Female,No,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),5391.87,177931.71,Active
CUST06290,Male,No,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,5850.52,64355.72,Active
CUST06291,Male,No,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,5479.42,82191.3,Churned
CUST06292,Male,No,No,Yes,31,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,4902.96,151991.76,Churned
CUST06293,Female,No,Yes,No,8,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,5421.88,43375.04,Active
CUST06294,Male,No,No,No,28,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5190.47,145333.16,Active
CUST06295,Female,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),4480.23,44802.3,Active
CUST06296,Female,No,Yes,No,9,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,4791.3,43121.7,Active
CUST06297,Male,No,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2707.12,8121.36,Churned
CUST06298,Male,No,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),5193.19,207727.6,Active
CUST06299,Female,Yes,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,3255.98,61863.62,Churned
CUST06300,Male,No,Yes,No,28,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),6373.57,178459.96,Active
CUST06301,Female,No,No,Yes,20,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,4500.83,90016.6,Active
CUST06302,Male,No,No,Yes,8,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),4129.05,33032.4,Active
CUST06303,Male,No,No,No,50,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),3842.12,192106.0,Active
CUST06304,Female,No,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,2848.95,159541.2,Active
CUST06305,Male,No,Yes,No,32,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),6113.18,195621.76,Churned
CUST06306,Male,No,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,5060.06,45540.54,Churned
CUST06307,Male,No,Yes,No,8,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),4824.84,38598.72,Active
CUST06308,Male,No,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,4772.26,138395.54,Churned
CUST06309,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),4843.57,19374.28,Active
CUST06310,Female,No,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),6465.43,206893.76,Active
CUST06311,Male,No,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,6452.98,129059.6,Active
CUST06312,Female,Yes,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),5456.84,49111.56,Active
CUST06313,Female,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,3001.2,12004.8,Active
CUST06314,Male,Yes,No,No,65,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),4120.18,267811.7,Active
CUST06315,Male,No,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,3554.42,21326.52,Churned
CUST06316,Female,No,Yes,No,19,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,4565.09,86736.71,Active
CUST06317,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,6353.76,76245.12,Active
CUST06318,Female,No,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,5638.69,332682.71,Active
CUST06319,Female,No,Yes,Yes,20,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),5016.77,100335.4,Active
CUST06320,Male,No,Yes,Yes,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,5606.03,61666.33,Active
CUST06321,Female,No,No,Yes,33,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),4603.57,151917.81,Active
CUST06322,Female,No,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),2632.21,144771.55,Churned
CUST06323,Female,No,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,4092.37,40923.7,Active
CUST06324,Male,No,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),2745.61,123552.45,Active
CUST06325,Male,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),2255.36,45107.2,Active
CUST06326,Male,No,No,Yes,6,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),5896.88,35381.28,Churned
CUST06327,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,6541.42,32707.1,Active
CUST06328,Male,No,No,No,34,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),4534.57,154175.38,Active
CUST06329,Male,No,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,5517.11,226201.51,Active
CUST06330,Male,Yes,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),2644.06,171863.9,Active
CUST06331,Male,No,No,No,25,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,3799.73,94993.25,Active
CUST06332,Female,No,No,No,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,5668.16,198385.6,Active
CUST06333,Female,No,No,Yes,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),4996.7,59960.4,Active
CUST06334,Female,No,Yes,No,63,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,5982.44,376893.72,Active
CUST06335,Male,No,Yes,No,26,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),5010.91,130283.66,Active
CUST06336,Female,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),5548.85,27744.25,Active
CUST06337,Male,No,No,Yes,29,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),4282.41,124189.89,Active
CUST06338,Male,Yes,No,Yes,53,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,4538.99,240566.47,Active
CUST06339,Male,Yes,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,2468.6,46903.4,Active
CUST06340,Male,No,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,5476.24,43809.92,Active
CUST06341,Male,No,No,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,5939.71,154432.46,Active
CUST06342,Female,No,Yes,No,36,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),4643.66,167171.76,Active
CUST06343,Female,No,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),4869.7,68175.8,Active
CUST06344,Female,No,Yes,Yes,21,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),6432.46,135081.66,Active
CUST06345,Male,No,No,No,41,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,4643.75,190393.75,Active
CUST06346,Male,No,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,6507.25,208232.0,Churned
CUST06347,Male,No,Yes,No,43,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,3962.58,170390.94,Active
CUST06348,Female,Yes,No,No,36,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,4886.44,175911.84,Churned
CUST06349,Female,No,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,5277.35,73882.9,Churned
CUST06350,Female,No,No,No,1,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,5303.74,5303.74,Active
CUST06351,Male,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,6680.09,467606.3,Active
CUST06352,Female,Yes,No,Yes,30,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),5513.75,165412.5,Active
CUST06353,Male,No,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,5734.5,51610.5,Churned
CUST06354,Female,No,Yes,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),5419.52,265556.48,Active
CUST06355,Female,No,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),5944.51,202113.34,Active
